id,Longitud,Latitud,2026_011,2026_012,2026_013,2026_010,2026_021,2026_022,2026_023,2026_020,2026_031,2026_032,2026_033,2026_030,2026_041,2026_042
10,-58.33350002765656,-33.666499972343445,26.476667404174805,32.40074920654297,20.7127685546875,26.3424072265625,13.72087860107422,14.78614616394043,16.560218811035156,14.912571907043455,12.984308242797852,14.775354385375977,53.53115463256836,27.94965553283692,79.65013122558594,94.27300262451172
11,-58.33350002765656,-33.333500027656555,25.160415649414062,36.8787956237793,23.1569938659668,28.22964668273925,15.024225234985352,17.543991088867188,19.318191528320312,17.150989532470703,16.630699157714844,19.03281784057617,73.01815795898438,37.41402816772461,97.02061462402344,95.53419494628906
12,-58.0,-33.333500027656555,21.3057804107666,37.098426818847656,22.3291015625,26.763296127319336,13.898564338684082,19.215770721435547,20.05342102050781,17.55609703063965,16.9617862701416,18.90713691711425,79.46917724609375,39.76935958862305,96.90798950195312,94.6268310546875
13,-58.33350002765656,-32.66650000214577,42.9494743347168,48.73998260498047,34.92423248291016,41.96971130371094,25.4207763671875,41.01302337646485,44.99119567871094,36.58098220825195,40.409629821777344,37.91579818725586,71.80650329589844,50.74599456787109,88.46715545654297,97.05878448486328
14,-58.33350002765656,-33.00000002980232,26.77654266357422,39.43673324584961,23.8356876373291,29.81694602966309,14.849028587341309,26.24686622619629,32.175498962402344,23.87010383605957,31.09270668029785,31.32491874694824,77.60523986816406,47.672061920166016,91.16920471191406,95.3414077758789
15,-58.0,-33.00000002980232,24.531959533691406,36.76076889038086,22.39454460144043,27.718299865722656,14.067947387695312,27.927474975585938,31.78178024291992,24.07887458801269,25.31869125366211,22.074779510498047,65.11424255371094,38.39327239990234,80.86531066894531,94.99951934814452
16,-57.666499972343445,-33.00000002980232,20.884313583374023,29.13591957092285,16.721574783325195,22.069021224975582,9.929116249084473,26.616893768310547,30.278064727783203,21.703022003173828,22.474384307861328,19.84422874450684,80.7935791015625,42.319854736328125,96.97216033935548,94.46078491210938
17,-57.666499972343445,-33.333500027656555,22.58831787109375,36.66377258300781,22.06568145751953,26.943334579467773,13.755704879760742,21.13357925415039,23.93107032775879,19.297908782958984,18.172924041748047,17.656909942626953,78.35016632080078,39.35968399047852,97.0272445678711,94.91471099853516
18,-57.00000002980232,-33.666499972343445,26.92469596862793,37.3290901184082,23.21578025817871,28.96488571166992,15.06186294555664,20.198848724365234,30.58206558227539,21.33084487915039,29.200136184692383,28.32005500793457,67.81890106201172,42.61967086791992,79.59113311767578,93.2011260986328
19,-56.66650000214577,-33.666499972343445,23.767013549804688,37.79147338867188,23.03801727294922,28.03235626220703,14.657349586486816,20.1646785736084,34.07054138183594,22.170879364013672,35.75554656982422,36.34798049926758,80.42554473876953,51.79729843139648,90.61247253417967,95.27532196044922
20,-57.00000002980232,-34.666499972343445,25.615142822265625,40.05451583862305,28.31693458557129,31.23170661926269,19.852144241333008,21.025480270385746,40.21744155883789,26.0898494720459,39.093170166015625,36.29319763183594,59.21021270751953,45.3282585144043,79.83680725097656,93.9550323486328
21,-56.66650000214577,-34.666499972343445,21.66376304626465,39.809791564941406,26.85724449157715,29.36016845703125,18.5444393157959,14.536739349365234,33.51184844970703,21.3895206451416,33.09548568725586,29.659255981445312,48.23493194580078,37.35908508300781,65.71977233886719,72.08061218261719
22,-57.00000002980232,-34.333500027656555,18.502010345458984,45.45281600952149,30.09518241882324,31.30952453613281,18.5515365600586,14.420105934143066,41.32999038696289,23.58415603637696,36.95048522949219,29.95908546447754,51.99361801147461,40.0330810546875,70.08698272705078,78.697265625
23,-56.66650000214577,-34.0,17.9063663482666,30.614978790283203,17.609031677246094,21.9004135131836,10.457898139953612,13.006743431091309,43.54050827026367,20.82037353515625,39.07829666137695,35.905792236328125,75.33634185791016,50.9206657409668,92.34744262695312,95.6682357788086
24,-56.66650000214577,-34.333500027656555,18.172021865844727,42.231258392333984,28.00342559814453,29.421628952026367,17.920787811279297,13.23521327972412,33.688846588134766,20.75252914428711,32.48762130737305,28.54060173034668,51.59690475463867,37.99510192871094,67.1150131225586,73.15128326416016
25,-56.33349999785423,-34.0,19.28242301940918,42.09577941894531,23.27647018432617,28.05881118774414,13.59929370880127,16.62379264831543,37.34799957275391,21.46481704711914,35.4940185546875,36.19202423095703,70.1943588256836,48.03220748901367,92.59739685058594,96.14013671875
26,-56.33349999785423,-34.333500027656555,18.372175216674805,45.5695915222168,29.086406707763672,30.947359085083008,18.29416275024414,13.120201110839844,19.285062789916992,16.729433059692383,19.35899353027344,20.52700996398925,46.55006408691406,29.384218215942383,79.94010925292969,93.19822692871094
